,EARNINGS,S,EXP,FEMALE,MALE,BYEAR,AGE,AGEMBTH,HHINC97,POVRAT97,HHBMBF,HHBMOF,HHOMBF,HHBMONLY,HHBFONLY,HHOTHER,MSA97NO,MSA97NCC,MSA97CC,MSA97NK,ETHBLACK,ETHHISP,ETHWHITE,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCGED,EDUCDO,PRMONM,PRMONF,PRMSTYUN,PRMSTYPE,PRMSTYAN,PRMSTYAE,PRFSTYUN,PRFSTYPE,PRFSTYAN,PRFSTYAE,SINGLE,MARRIED,COHABIT,OTHSING,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,FAITHM,ASVABAR,ASVABWK,ASVABPC,ASVABMK,ASVABNO,ASVABCS,ASVABC,ASVABC4,VERBAL,ASVABMV,HEIGHT,WEIGHT04,WEIGHT11,SF,SM,SFR,SMR,SIBLINGS,REG97NE,REG97NC,REG97S,REG97W,RS97RURL,RS97URBN,RS97UNKN,JOBS,HOURS,TENURE,CATGOV,CATPRI,CATNPO,CATMIS,CATSE,COLLBARG,URBAN,REGNE,REGNC,REGW,REGS,MSA11NO,MSA11NCC,MSA11CC,MSA11NK,MSA11NIC
29,38.46,18.0,6.865385,0.0,1.0,1983.0,28.0,29.0,58000.0,302.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.798455,1.306528,1.838717,1.946296,1.212826,1.565573,1.852204,1.927405,1.676895,99676.0,73.0,215.0,226.0,16.0,16.0,16.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,40.0,5.865385,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30,12.0,14.0,0.8269231,0.0,1.0,1984.0,27.0,30.0,74369.80336550622,482.4334479419465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5832804,0.2899142,0.0719109,0.0324831,-0.3495959,0.2642892,0.4195336,0.2729307,0.1925609,60424.0,80.0,162.0,185.0,18.0,16.0,18.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,35.0,0.4230769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,14.8,17.0,2.442308,0.0,1.0,1984.0,27.0,21.0,66600.0,361.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,5.977919997064262,1.0,0.0,0.0,0.0,0.9999999943319651,7.460622342136958e-09,-6.386076112363526e-10,-1.0798268945677592e-09,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7164777,0.7486458,1.210661,0.2243668,2.229503,1.278822,0.9317004,0.8109232,1.044461,76838.0,74.0,161.0,190.0,12.0,15.0,12.595502907384365,15.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,35.0,0.7307692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,11.65,12.0,10.0,0.0,1.0,1981.0,30.0,20.0,19800.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.721044820621529,4.664176014681445,0.9999999876724566,1.3044991753474733e-08,-1.570164442910027e-09,1.175358477212285e-09,0.9999999956034431,4.130091824094961e-09,4.249463447791868e-09,-3.978128937376368e-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.103889,-2.273441,-1.209217,-1.649295,-1.79294,-0.6083583,-1.564096,-1.74561,-1.857614,6446.0,75.0,170.0,170.0,10.0,9.0,9.967096592371565,9.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,31.0,6.211538,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33,9.75,13.0,6.0,0.0,1.0,1984.0,27.0,28.0,51816.41599570903,345.6957860179367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2284431,0.9615064,0.3521501,0.6388782,0.4668001,0.4500532,0.4860749,0.6096761,0.7001508,79314.0,71.0,140.0,155.0,12.0,12.0,12.0,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,24.0,0.3269231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,15.5,16.0,8.403846,0.0,1.0,1981.0,30.0,23.0,33000.0,261.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.787990799377901,4.4599486268758,0.9999999855963919,1.588951414888129e-08,-8.96241303394163e-10,-2.8115287875607464e-10,0.9999999909330999,1.380755243474141e-08,-4.410924958619944e-09,-2.3649793234881145e-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.218005,1.061754,0.4054948,1.485513,0.6480047,0.6443019,1.072115,1.166481,0.7820582,81111.0,72.0,230.0,230.0,19.0,16.0,18.604875665299495,16.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,36.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,7.25,11.0,4.942307,0.0,1.0,1984.0,27.0,17.0,65328.0,517.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,5.7339106269170514,1.0,0.0,0.0,0.0,0.9999999897880567,9.80961267771363e-09,2.4655661956529684e-09,-1.8365122755881202e-09,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4266406,1.166399,-0.2038802,-0.2558726,0.3268324,1.05441,0.4985109,0.3164998,0.5128971,51823.0,74.0,250.0,226.0,16.0,12.0,16.05159056465188,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.647042954871154,23.0,2.461539,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,22.0,11.0,8.442307,0.0,1.0,1984.0,27.0,26.0,107500.0,497.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.688723655079315,9.0,0.9999999823596497,1.4128502368038198e-08,1.6851142703444566e-09,2.428141243626669e-09,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.308697,-2.009435,-1.145796,-1.494106,0.1400439,-1.065357,-2.136253,-1.947702,-1.683004,3667.0,74.0,200.0,215.0,12.0,19.0,12.0,19.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,80.0,1.346154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
37,12.5,13.0,10.05769,0.0,1.0,1980.0,31.0,35.0,72138.77513265914,455.0396632648941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.631223995335148,8.038755682404556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6407037,0.3218957,-0.0334783,0.1859375,-0.2345915,-0.0970766,0.4309205,0.311399,0.1534143,56898.0,75.0,300.0,340.0,18.0,16.0,18.0,16.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,40.0,1.153846,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,28.52,14.0,6.807693,0.0,1.0,1983.0,28.0,26.0,46200.0,366.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7840256,1.085699,0.1917554,1.027163,1.20244,1.312797,0.7814594,0.8636688,0.680845,81035.0,73.0,145.0,165.0,12.0,13.0,12.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,40.0,5.442307,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
39,38.0,12.0,9.75,0.0,1.0,1982.0,29.0,26.0,72889.0,458.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5962896,-0.2495699,-0.3727247,-0.3181845,0.8637694,-0.7042565,-0.4991467,-0.4306642,-0.3322476,30552.0,72.0,217.0,230.0,14.0,12.0,14.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,40.0,6.903846,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40,8.0,8.0,10.30769,0.0,1.0,1981.0,30.0,24.0,20600.0,129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.6623300937082135,4.010801742699016,0.999999987291039,1.290022533240176e-08,-2.1609793954269207e-09,2.3454278519352556e-09,1.000000002264013,-1.7819150599507338e-09,9.519114385625471e-09,-1.0361710600648166e-08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0052781,-0.1960582,-0.818884,-0.8934219,-1.467008,-1.339882,-0.2822376,-0.5361251,-0.5416375,28709.0,70.0,155.0,160.0,12.0,14.0,12.312322997408238,14.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,32.0,0.7884616,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
41,17.5,12.0,6.942307,0.0,1.0,1983.0,28.0,18.0,3500.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.37569474215097,5.688497324748468,0.9999999955537908,6.60985932654512e-09,6.668847696289504e-10,-2.8448070565900707e-09,0.9999999773751407,2.2091398932388984e-08,-3.923499969360478e-09,5.179618511874651e-09,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6033565,0.1409167,0.1439368,-0.5874172,-0.5111341,0.2658489,-0.2537591,-0.2541333,0.1515138,35128.0,74.0,187.0,180.0,12.0,12.0,12.0,12.754687985505383,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,40.0,0.8461539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42,7.5,15.0,2.788461,0.0,1.0,1982.0,29.0,33.0,246474.0,1627.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7047808,0.3594162,1.020687,1.327139,0.8865203,-0.3118456,0.7661152,0.9541607,0.7355856,82791.0,70.0,175.0,160.0,16.0,16.0,16.0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,30.0,1.096154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43,25.6,12.0,4.75,0.0,1.0,1983.0,28.0,20.0,40000.0,251.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4403231,-0.6945896,-0.4832654,-0.957403,0.0637392,0.7470898,-0.5660921,-0.721356,-0.6285151,22774.0,70.0,180.0,190.0,12.0,12.0,12.0,12.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,40.0,0.6346154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
44,12.94,16.0,8.711538,0.0,1.0,1980.0,31.0,26.0,35025.0,220.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.63676003096029,7.160680422519405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.716937,0.6986703,1.087479,1.285294,1.773261,1.292413,1.433943,1.339308,0.9521204,93080.0,62.0,122.0,225.0,12.0,12.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,40.0,4.903846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,27.0,12.0,10.73077,0.0,1.0,1983.0,28.0,24.0,18500.0,171.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.465462318417906,1.0,0.0,0.0,0.0,0.9999999960659816,1.1517307996200543e-08,-3.616593691191383e-10,-7.553887293454409e-09,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5410739,-0.2256133,0.6098902,-0.3329857,-0.3091784,-0.8029175,0.4025076,0.1651332,0.204534,52083.0,71.0,155.0,165.0,12.0,13.0,12.657648834892143,16.665939559600083,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,40.0,5.153846,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,18.14,10.0,13.65385,0.0,1.0,1980.0,31.0,27.0,17900.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.292407825271617,6.953346218111321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5810314,-0.8220876,-0.797464,0.4944357,-0.287677,-0.0833625,-0.1261566,-0.1528805,-0.8640618,42507.0,65.0,155.0,180.0,8.0,12.0,8.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0,10.23077,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
47,35.98,17.0,4.788462,0.0,1.0,1984.0,27.0,25.0,55040.0,509.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,5.606977655985062,0.0,1.0,0.0,0.0,0.9999999879646104,1.7036727584240907e-08,-1.6897019339268127e-09,-3.212683452602505e-09,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3840175,0.148766,-0.0693208,0.5275644,0.5310962,-0.1998091,0.2324304,0.2766911,0.0419742,48068.0,73.0,176.0,192.0,14.0,20.0,15.15051195648681,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,36.0,1.134615,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
48,18.5,17.0,2.596154,0.0,1.0,1984.0,27.0,28.0,46750.0,294.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.211152,0.211372,0.4811492,0.0271824,0.2753955,-0.4731564,-0.4757651,-0.1381513,0.3689136,56285.0,71.0,210.0,192.0,17.0,12.0,17.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,40.0,1.519231,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
49,9.62,15.0,8.788462,0.0,1.0,1981.0,30.0,32.0,60700.0,481.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.912637362237476,4.757577721402839,0.9999999859531403,1.5162487709829975e-08,-2.4609847493195502e-09,1.7141603692039098e-09,0.9999999842741918,1.544355043847645e-08,-2.6023634358551817e-09,3.3906308871678448e-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3389035,0.5905014,0.6901824,0.5335148,1.052246,1.263619,0.5377203,0.6018757,0.6825672,71440.0,75.0,225.0,230.0,18.0,15.0,18.0,15.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,40.0,6.961538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50,41.15,15.0,9.173077,0.0,1.0,1980.0,31.0,32.0,47629.08496847079,364.6949257690266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.150538782008844,3.709163472345395,1.0,0.0,0.0,0.0,0.9999999968300131,5.445839335038727e-09,-2.253493835979725e-09,-4.356515148629114e-12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4361129,1.079998,0.4435957,0.7372057,1.003851,0.435904,0.6578921,0.7540506,0.8121057,76341.0,73.0,182.0,176.0,12.0,13.0,12.308535766985294,13.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,50.0,2.230769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
51,20.0,16.0,5.634615,0.0,1.0,1984.0,27.0,32.0,88000.0,470.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5238547,0.7042524,0.8670343,0.2487499,-0.8219252,-0.5675969,0.1434264,0.3620829,0.8375391,54946.0,68.0,175.0,170.0,12.0,12.0,12.0,12.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,60.0,4.096154,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,5.88,12.0,6.230769,0.0,1.0,1980.0,31.0,18.0,53819.485370645096,333.0594788339607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.853157876005,7.484038441221415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3647192,0.3708423,0.797231,0.2569663,1.74441,1.095117,0.5209641,0.5002009,0.6225146,66296.0,71.0,165.0,160.0,12.0,12.0,13.0,12.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,51.0,0.9038461,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53,11.0,13.0,7.826923,0.0,1.0,1980.0,31.0,32.0,53400.0,285.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.060434884817788,6.469256966100559,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7366057,0.6417558,0.0287971,0.375701,1.083149,-0.3648136,0.5886309,0.4982704,0.3571984,71591.0,74.0,200.0,235.0,16.0,12.0,16.0,12.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,12.0,0.5576923,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,26.42,12.0,7.307693,0.0,1.0,1981.0,30.0,22.0,52543.0,416.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.577392074166802,6.262774518209966,0.9999999954188394,5.568467020822254e-09,2.835269796719331e-10,-1.2081375899697377e-09,0.9999999803249535,2.1915491643653695e-08,-3.7035290390008413e-09,1.960048123805791e-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2174276,0.6417245,-0.836677,-0.482091,-0.4977852,-1.088353,0.0654767,-0.1292435,-0.1043557,37429.0,72.0,190.0,214.0,12.0,12.0,12.0,12.744332378892517,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,40.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
55,24.13,16.0,3.923077,0.0,1.0,1983.0,28.0,31.0,67897.0,427.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.585819,-0.2335814,0.3051856,-0.1941085,-1.238175,-0.215392,-0.8522906,-0.4786705,0.0377928,40428.0,71.0,190.0,190.0,12.0,16.0,12.0,16.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,40.0,4.519231,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,19.54,12.0,11.38461,0.0,1.0,1981.0,30.0,21.0,61200.0,385.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.525033898798114,4.705159402578403,0.9999999869062595,1.285206874257483e-08,-1.2455747544493079e-09,1.8654109368299032e-09,0.9999999880738093,1.2493787338030415e-08,-4.0147662971889986e-10,1.2521450543090396e-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2898869,0.4675659,0.5567351,0.9989124,0.7650566,-0.5485149,0.4403318,0.6466481,0.5458442,77237.0,68.0,165.0,180.0,12.0,12.0,12.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,40.0,9.634615,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57,18.5,12.0,10.15385,0.0,1.0,1981.0,30.0,22.305824053895236,48068.0,257.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.553757002231599,6.537173163175808,0.9999999894569582,1.275948013912398e-08,-3.0548275020692017e-10,-1.7374022220906227e-09,0.9999999839722555,1.4800292547079152e-08,-2.674044985440105e-09,4.46656045482996e-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2194592,-1.285404,-0.837789,0.082959,0.3400428,-0.0364172,-0.704477,-0.6329607,-1.132642,27025.0,71.0,200.0,220.0,12.0,12.0,12.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,40.0,5.596154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
58,12.0,13.0,6.980769,0.0,1.0,1982.0,29.0,19.0,59888.0,376.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0368613,0.202332,-1.106685,0.0719438,-1.622513,-1.229133,-0.2692064,-0.2438775,-0.4826626,39081.0,69.0,180.0,204.0,11.0,12.0,11.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,40.0,0.2692308,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
